Sexo;Comunidades autónomas;Medidas y percentiles;Periodo;Total
Hombres;Extremadura;Percentil 10;2012;10.651,68
Hombres;Extremadura;Percentil 10;2011;11.377,14
Hombres;Extremadura;Percentil 10;2010;11.257,85
Hombres;Extremadura;Percentil 10;2009;10.875,86
Hombres;Extremadura;Percentil 10;2008;10.863,1
Hombres;Extremadura;Cuartil inferior;2022;15.606,64
Hombres;Extremadura;Cuartil inferior;2021;15.239,35
Hombres;Extremadura;Cuartil inferior;2020;14.919,81
Hombres;Extremadura;Cuartil inferior;2019;14.996,16
Hombres;Extremadura;Cuartil inferior;2018;14.948,17
Hombres;Extremadura;Cuartil inferior;2017;14.642,76
Hombres;Extremadura;Cuartil inferior;2016;14.238,14
Hombres;Extremadura;Cuartil inferior;2015;14.142,1
Hombres;Extremadura;Cuartil inferior;2014;13.476,09
Hombres;Extremadura;Cuartil inferior;2013;14.036,41
Hombres;Extremadura;Cuartil inferior;2012;14.352,12
Hombres;Extremadura;Cuartil inferior;2011;14.052,18
Hombres;Extremadura;Cuartil inferior;2010;13.922,04
Hombres;Extremadura;Cuartil inferior;2009;13.741,96
Hombres;Extremadura;Cuartil inferior;2008;13.506,72
Hombres;Extremadura;Mediana;2022;19.447,99
Hombres;Extremadura;Mediana;2021;18.859,72
Hombres;Extremadura;Mediana;2020;18.431,63
Hombres;Extremadura;Mediana;2019;18.367,82
Hombres;Extremadura;Mediana;2018;18.579,73
Hombres;Extremadura;Mediana;2017;18.366,85
Hombres;Extremadura;Mediana;2016;17.972
Hombres;Extremadura;Mediana;2015;18.150,31
Hombres;Extremadura;Mediana;2014;17.337,46
Hombres;Extremadura;Mediana;2013;17.656,86
Hombres;Extremadura;Mediana;2012;17.477,31
Hombres;Extremadura;Mediana;2011;17.606,86
Hombres;Extremadura;Mediana;2010;16.856,46
Hombres;Extremadura;Mediana;2009;16.710,36
Hombres;Extremadura;Mediana;2008;16.043,7
Hombres;Extremadura;Cuartil superior;2022;26.438,97
Hombres;Extremadura;Cuartil superior;2021;25.950,96
Hombres;Extremadura;Cuartil superior;2020;24.999,96
Hombres;Extremadura;Cuartil superior;2019;24.948,77
Hombres;Extremadura;Cuartil superior;2018;24.685,45
Hombres;Extremadura;Cuartil superior;2017;25.750,6
Hombres;Extremadura;Cuartil superior;2016;25.697,56
Hombres;Extremadura;Cuartil superior;2015;25.795,44
Hombres;Extremadura;Cuartil superior;2014;24.431,35
Hombres;Extremadura;Cuartil superior;2013;26.133,32
Hombres;Extremadura;Cuartil superior;2012;24.790,12
Hombres;Extremadura;Cuartil superior;2011;25.162,3
Hombres;Extremadura;Cuartil superior;2010;22.923,6
Hombres;Extremadura;Cuartil superior;2009;22.967,51
Hombres;Extremadura;Cuartil superior;2008;21.664,25
Hombres;Extremadura;Percentil 90;2022;37.781,18
Hombres;Extremadura;Percentil 90;2021;37.519,28
Hombres;Extremadura;Percentil 90;2020;36.446,4
Hombres;Extremadura;Percentil 90;2019;36.205,72
Hombres;Extremadura;Percentil 90;2018;35.403,26
Hombres;Extremadura;Percentil 90;2017;34.694,64
Hombres;Extremadura;Percentil 90;2016;35.470,32
Hombres;Extremadura;Percentil 90;2015;36.131,57
Hombres;Extremadura;Percentil 90;2014;35.999,82
Hombres;Extremadura;Percentil 90;2013;37.415
Hombres;Extremadura;Percentil 90;2012;37.974,39
Hombres;Extremadura;Percentil 90;2011;35.531,1
Hombres;Extremadura;Percentil 90;2010;35.497,76
Hombres;Extremadura;Percentil 90;2009;34.406,04
Hombres;Extremadura;Percentil 90;2008;32.517,56
Hombres;Galicia;Media;2022;26.626,89
Hombres;Galicia;Media;2021;25.794,19
Hombres;Galicia;Media;2020;25.276,16
Hombres;Galicia;Media;2019;24.542,83
Hombres;Galicia;Media;2018;24.826,91
Hombres;Galicia;Media;2017;24.321,64
Hombres;Galicia;Media;2016;23.774,21
Hombres;Galicia;Media;2015;23.189,76
Hombres;Galicia;Media;2014;22.505,05
Hombres;Galicia;Media;2013;22.522,55
Hombres;Galicia;Media;2012;22.059,69
Hombres;Galicia;Media;2011;22.381,85
Hombres;Galicia;Media;2010;22.626,21
Hombres;Galicia;Media;2009;21.829,8
Hombres;Galicia;Media;2008;21.105,6
Hombres;Galicia;Percentil 10;2022;13.579,23
Hombres;Galicia;Percentil 10;2021;13.636,1
Hombres;Galicia;Percentil 10;2020;13.080,01
Hombres;Galicia;Percentil 10;2019;12.600
Hombres;Galicia;Percentil 10;2018;11.897,76
Hombres;Galicia;Percentil 10;2017;12.287,88
Hombres;Galicia;Percentil 10;2016;11.817,54
Hombres;Galicia;Percentil 10;2015;12.014,48
Hombres;Galicia;Percentil 10;2014;10.505,75
Hombres;Galicia;Percentil 10;2013;11.581,7
Hombres;Galicia;Percentil 10;2012;11.128,53
Hombres;Galicia;Percentil 10;2011;11.897,35
Hombres;Galicia;Percentil 10;2010;12.100,63
Hombres;Galicia;Percentil 10;2009;11.778,96
Hombres;Galicia;Percentil 10;2008;11.384,98
Hombres;Galicia;Cuartil inferior;2022;17.882,78
Hombres;Galicia;Cuartil inferior;2021;17.290,67
Hombres;Galicia;Cuartil inferior;2020;16.670,47
Hombres;Galicia;Cuartil inferior;2019;16.370,47
Hombres;Galicia;Cuartil inferior;2018;16.227,76
Hombres;Galicia;Cuartil inferior;2017;16.269
Hombres;Galicia;Cuartil inferior;2016;15.918,42
Hombres;Galicia;Cuartil inferior;2015;15.812,2
Hombres;Galicia;Cuartil inferior;2014;15.213,71
Hombres;Galicia;Cuartil inferior;2013;15.370,94
Hombres;Galicia;Cuartil inferior;2012;14.907,87
Hombres;Galicia;Cuartil inferior;2011;14.979,71
Hombres;Galicia;Cuartil inferior;2010;15.403,59
Hombres;Galicia;Cuartil inferior;2009;14.575,86
Hombres;Galicia;Cuartil inferior;2008;14.386,25
Hombres;Galicia;Mediana;2022;22.994,16
Hombres;Galicia;Mediana;2021;21.367
Hombres;Galicia;Mediana;2020;21.045,87
Hombres;Galicia;Mediana;2019;20.847,81
Hombres;Galicia;Mediana;2018;20.357,74
Hombres;Galicia;Mediana;2017;20.715,71
Hombres;Galicia;Mediana;2016;20.204,71
Hombres;Galicia;Mediana;2015;19.646,2
Hombres;Galicia;Mediana;2014;19.060,07
Hombres;Galicia;Mediana;2013;19.081,44
Hombres;Galicia;Mediana;2012;18.257,96
Hombres;Galicia;Mediana;2011;18.251,71
Hombres;Galicia;Mediana;2010;18.574,49
Hombres;Galicia;Mediana;2009;17.724,17
Hombres;Galicia;Mediana;2008;17.253,93
Hombres;Galicia;Cuartil superior;2022;31.055,08
Hombres;Galicia;Cuartil superior;2021;30.035,67
Hombres;Galicia;Cuartil superior;2020;29.313,52
Hombres;Galicia;Cuartil superior;2019;28.847,5
Hombres;Galicia;Cuartil superior;2018;28.737,16
Hombres;Galicia;Cuartil superior;2017;29.016,67
Hombres;Galicia;Cuartil superior;2016;27.904,96
Hombres;Galicia;Cuartil superior;2015;27.688,75
Hombres;Galicia;Cuartil superior;2014;26.779,27
Hombres;Galicia;Cuartil superior;2013;26.332,74
Hombres;Galicia;Cuartil superior;2012;25.573,85
Hombres;Galicia;Cuartil superior;2011;25.901,53
Hombres;Galicia;Cuartil superior;2010;25.925,22
Hombres;Galicia;Cuartil superior;2009;25.696,95
Hombres;Galicia;Cuartil superior;2008;24.501,56
Hombres;Galicia;Percentil 90;2022;44.139,55
Hombres;Galicia;Percentil 90;2021;42.825,21
Hombres;Galicia;Percentil 90;2020;42.142,95
Hombres;Galicia;Percentil 90;2019;41.386,06
Hombres;Galicia;Percentil 90;2018;40.371,5
Hombres;Galicia;Percentil 90;2017;41.285,28
Hombres;Galicia;Percentil 90;2016;40.214,8
Hombres;Galicia;Percentil 90;2015;39.581,63
Hombres;Galicia;Percentil 90;2014;38.893,89
Hombres;Galicia;Percentil 90;2013;37.852,8
Hombres;Galicia;Percentil 90;2012;37.990,38
Hombres;Galicia;Percentil 90;2011;38.583,63
Hombres;Galicia;Percentil 90;2010;38.530,71
Hombres;Galicia;Percentil 90;2009;38.045,54
Hombres;Galicia;Percentil 90;2008;36.293,34
Hombres;Madrid, Comunidad de;Media;2022;34.113,4
Hombres;Madrid, Comunidad de;Media;2021;32.213,88
Hombres;Madrid, Comunidad de;Media;2020;31.495,31
Hombres;Madrid, Comunidad de;Media;2019;30.530,89
Hombres;Madrid, Comunidad de;Media;2018;29.816,34
Hombres;Madrid, Comunidad de;Media;2017;29.910,43
Hombres;Madrid, Comunidad de;Media;2016;29.111,2
Hombres;Madrid, Comunidad de;Media;2015;29.314,09
Hombres;Madrid, Comunidad de;Media;2014;29.734,23
Hombres;Madrid, Comunidad de;Media;2013;29.224,3
Hombres;Madrid, Comunidad de;Media;2012;29.116,2
Hombres;Madrid, Comunidad de;Media;2011;28.896,67
Hombres;Madrid, Comunidad de;Media;2010;29.016,28
Hombres;Madrid, Comunidad de;Media;2009;29.333,06
Hombres;Madrid, Comunidad de;Media;2008;28.228,42
Hombres;Madrid, Comunidad de;Percentil 10;2022;14.473,41
Hombres;Madrid, Comunidad de;Percentil 10;2021;13.439,74
Hombres;Madrid, Comunidad de;Percentil 10;2020;13.191,93
Hombres;Madrid, Comunidad de;Percentil 10;2019;12.193,26
Hombres;Madrid, Comunidad de;Percentil 10;2018;11.538,92
Hombres;Madrid, Comunidad de;Percentil 10;2017;12.026,24
Hombres;Madrid, Comunidad de;Percentil 10;2016;11.168,75
Hombres;Madrid, Comunidad de;Percentil 10;2015;11.122,08
Hombres;Madrid, Comunidad de;Percentil 10;2014;10.345,91
Hombres;Madrid, Comunidad de;Percentil 10;2013;10.415,22
Hombres;Madrid, Comunidad de;Percentil 10;2012;10.974
Hombres;Madrid, Comunidad de;Percentil 10;2011;11.037,96
Hombres;Madrid, Comunidad de;Percentil 10;2010;12.030,09
Hombres;Madrid, Comunidad de;Percentil 10;2009;11.839,56
Hombres;Madrid, Comunidad de;Percentil 10;2008;11.453
Hombres;Madrid, Comunidad de;Cuartil inferior;2022;19.020,12
Hombres;Madrid, Comunidad de;Cuartil inferior;2021;18.648,54
Hombres;Madrid, Comunidad de;Cuartil inferior;2020;17.649,47
Hombres;Madrid, Comunidad de;Cuartil inferior;2019;16.958,07
Hombres;Madrid, Comunidad de;Cuartil inferior;2018;16.610,58
Hombres;Madrid, Comunidad de;Cuartil inferior;2017;16.477,3
Hombres;Madrid, Comunidad de;Cuartil inferior;2016;15.889,39
Hombres;Madrid, Comunidad de;Cuartil inferior;2015;15.999,84
Hombres;Madrid, Comunidad de;Cuartil inferior;2014;16.169,88
Hombres;Madrid, Comunidad de;Cuartil inferior;2013;16.003,54
Hombres;Madrid, Comunidad de;Cuartil inferior;2012;16.338,12
Hombres;Madrid, Comunidad de;Cuartil inferior;2011;16.284,24
Hombres;Madrid, Comunidad de;Cuartil inferior;2010;16.650,2
Hombres;Madrid, Comunidad de;Cuartil inferior;2009;16.422
Hombres;Madrid, Comunidad de;Cuartil inferior;2008;15.897,87
Hombres;Madrid, Comunidad de;Mediana;2022;27.110
Hombres;Madrid, Comunidad de;Mediana;2021;26.497,78
Hombres;Madrid, Comunidad de;Mediana;2020;25.381,84
Hombres;Madrid, Comunidad de;Mediana;2019;24.408,73
Hombres;Madrid, Comunidad de;Mediana;2018;23.682,67
Hombres;Madrid, Comunidad de;Mediana;2017;23.704
Hombres;Madrid, Comunidad de;Mediana;2016;23.368,24
Hombres;Madrid, Comunidad de;Mediana;2015;23.478,83
Hombres;Madrid, Comunidad de;Mediana;2014;24.238,32
Hombres;Madrid, Comunidad de;Mediana;2013;24.000,06
Hombres;Madrid, Comunidad de;Mediana;2012;24.178,37
Hombres;Madrid, Comunidad de;Mediana;2011;23.755,2
Hombres;Madrid, Comunidad de;Mediana;2010;23.662,92
Hombres;Madrid, Comunidad de;Mediana;2009;23.526,93
Hombres;Madrid, Comunidad de;Mediana;2008;22.633,84
Hombres;Madrid, Comunidad de;Cuartil superior;2022;42.575,16
Hombres;Madrid, Comunidad de;Cuartil superior;2021;40.850,95
Hombres;Madrid, Comunidad de;Cuartil superior;2020;39.945,14
Hombres;Madrid, Comunidad de;Cuartil superior;2019;38.694,39
Hombres;Madrid, Comunidad de;Cuartil superior;2018;37.538,84
Hombres;Madrid, Comunidad de;Cuartil superior;2017;37.524,86
Hombres;Madrid, Comunidad de;Cuartil superior;2016;37.121,73
Hombres;Madrid, Comunidad de;Cuartil superior;2015;37.020,02
Hombres;Madrid, Comunidad de;Cuartil superior;2014;37.789,86
Hombres;Madrid, Comunidad de;Cuartil superior;2013;37.329,51
Hombres;Madrid, Comunidad de;Cuartil superior;2012;37.234,04
Hombres;Madrid, Comunidad de;Cuartil superior;2011;37.146,25
Hombres;Madrid, Comunidad de;Cuartil superior;2010;36.000,02
Hombres;Madrid, Comunidad de;Cuartil superior;2009;37.212,94
Hombres;Madrid, Comunidad de;Cuartil superior;2008;35.649,96
Hombres;Madrid, Comunidad de;Percentil 90;2022;62.205,71
Hombres;Madrid, Comunidad de;Percentil 90;2021;58.491,16
Hombres;Madrid, Comunidad de;Percentil 90;2020;57.983,28
Hombres;Madrid, Comunidad de;Percentil 90;2019;55.884,81
Hombres;Madrid, Comunidad de;Percentil 90;2018;55.442,81
Hombres;Madrid, Comunidad de;Percentil 90;2017;54.674,86
Hombres;Madrid, Comunidad de;Percentil 90;2016;54.266,69
Hombres;Madrid, Comunidad de;Percentil 90;2015;53.873,09
Hombres;Madrid, Comunidad de;Percentil 90;2014;54.979,32
Hombres;Madrid, Comunidad de;Percentil 90;2013;54.635,59
Hombres;Madrid, Comunidad de;Percentil 90;2012;53.378,31
Hombres;Madrid, Comunidad de;Percentil 90;2011;53.382,21
Hombres;Madrid, Comunidad de;Percentil 90;2010;52.372,28
Hombres;Madrid, Comunidad de;Percentil 90;2009;54.461,91
Hombres;Madrid, Comunidad de;Percentil 90;2008;52.686,37
Hombres;Murcia, Región de;Media;2022;26.240,66
Hombres;Murcia, Región de;Media;2021;25.674,66
Hombres;Murcia, Región de;Media;2020;25.227,26
Hombres;Murcia, Región de;Media;2019;24.289,41
Hombres;Murcia, Región de;Media;2018;23.670,24
Hombres;Murcia, Región de;Media;2017;24.009,22
Hombres;Murcia, Región de;Media;2016;23.947,99
Hombres;Murcia, Región de;Media;2015;23.773,09
Hombres;Murcia, Región de;Media;2014;23.419,03
Hombres;Murcia, Región de;Media;2013;23.428,23
Hombres;Murcia, Región de;Media;2012;23.487,03
Hombres;Murcia, Región de;Media;2011;23.460,47
Hombres;Murcia, Región de;Media;2010;23.482,48
Hombres;Murcia, Región de;Media;2009;22.628,62
Hombres;Murcia, Región de;Media;2008;21.174,93
Hombres;Murcia, Región de;Percentil 10;2022;12.996,3
Hombres;Murcia, Región de;Percentil 10;2021;12.870,52
Hombres;Murcia, Región de;Percentil 10;2020;12.092,87
Hombres;Murcia, Región de;Percentil 10;2019;12.292
Hombres;Murcia, Región de;Percentil 10;2018;11.272,43
Hombres;Murcia, Región de;Percentil 10;2017;11.416,97
Hombres;Murcia, Región de;Percentil 10;2016;10.692,82
Hombres;Murcia, Región de;Percentil 10;2015;11.655,43
Hombres;Murcia, Región de;Percentil 10;2014;10.140,18
Hombres;Murcia, Región de;Percentil 10;2013;10.262,52
Hombres;Murcia, Región de;Percentil 10;2012;10.310,04
Hombres;Murcia, Región de;Percentil 10;2011;10.436,28
Hombres;Murcia, Región de;Percentil 10;2010;11.644,6
Hombres;Murcia, Región de;Percentil 10;2009;10.827,66
Hombres;Murcia, Región de;Percentil 10;2008;11.766,93
Hombres;Murcia, Región de;Cuartil inferior;2022;16.696,63
Hombres;Murcia, Región de;Cuartil inferior;2021;16.629,53
Hombres;Murcia, Región de;Cuartil inferior;2020;16.581,24
Hombres;Murcia, Región de;Cuartil inferior;2019;15.853,14
Hombres;Murcia, Región de;Cuartil inferior;2018;15.211,05
Hombres;Murcia, Región de;Cuartil inferior;2017;15.893,25
Hombres;Murcia, Región de;Cuartil inferior;2016;14.717,85
Hombres;Murcia, Región de;Cuartil inferior;2015;15.338,5
Hombres;Murcia, Región de;Cuartil inferior;2014;14.757
Hombres;Murcia, Región de;Cuartil inferior;2013;14.757,89
Hombres;Murcia, Región de;Cuartil inferior;2012;14.909,5
Hombres;Murcia, Región de;Cuartil inferior;2011;14.720,77
Hombres;Murcia, Región de;Cuartil inferior;2010;14.977,48
Hombres;Murcia, Región de;Cuartil inferior;2009;14.926,58
Hombres;Murcia, Región de;Cuartil inferior;2008;14.704,93
Hombres;Murcia, Región de;Mediana;2022;21.555,29
Hombres;Murcia, Región de;Mediana;2021;21.244,88
Hombres;Murcia, Región de;Mediana;2020;21.142,41
Hombres;Murcia, Región de;Mediana;2019;20.183,28
Hombres;Murcia, Región de;Mediana;2018;20.046,05
Hombres;Murcia, Región de;Mediana;2017;20.015,75
Hombres;Murcia, Región de;Mediana;2016;19.568,38
Hombres;Murcia, Región de;Mediana;2015;19.485,36
Hombres;Murcia, Región de;Mediana;2014;19.407,09
Hombres;Murcia, Región de;Mediana;2013;19.430,9
Hombres;Murcia, Región de;Mediana;2012;19.258,53
Hombres;Murcia, Región de;Mediana;2011;19.155,1
Hombres;Murcia, Región de;Mediana;2010;19.343,5
Hombres;Murcia, Región de;Mediana;2009;18.578,36
Hombres;Murcia, Región de;Mediana;2008;17.602,94
Hombres;Murcia, Región de;Cuartil superior;2022;30.165
Hombres;Murcia, Región de;Cuartil superior;2021;29.975,27
Hombres;Murcia, Región de;Cuartil superior;2020;29.943,39
Hombres;Murcia, Región de;Cuartil superior;2019;28.541,6
Hombres;Murcia, Región de;Cuartil superior;2018;27.982,47
Hombres;Murcia, Región de;Cuartil superior;2017;28.325,94
Hombres;Murcia, Región de;Cuartil superior;2016;28.740,68
Hombres;Murcia, Región de;Cuartil superior;2015;28.303,12
Hombres;Murcia, Región de;Cuartil superior;2014;29.252,76
Hombres;Murcia, Región de;Cuartil superior;2013;27.694,77
Hombres;Murcia, Región de;Cuartil superior;2012;27.938,72
Hombres;Murcia, Región de;Cuartil superior;2011;28.056,39
Hombres;Murcia, Región de;Cuartil superior;2010;27.926,66
Hombres;Murcia, Región de;Cuartil superior;2009;27.868,92
Hombres;Murcia, Región de;Cuartil superior;2008;24.952,73
Hombres;Murcia, Región de;Percentil 90;2022;46.001,66
Hombres;Murcia, Región de;Percentil 90;2021;44.271,7
Hombres;Murcia, Región de;Percentil 90;2020;43.159,81
Hombres;Murcia, Región de;Percentil 90;2019;41.503,54
Hombres;Murcia, Región de;Percentil 90;2018;40.106,06
Hombres;Murcia, Región de;Percentil 90;2017;40.646,79
Hombres;Murcia, Región de;Percentil 90;2016;42.178,15
Hombres;Murcia, Región de;Percentil 90;2015;40.723,23
Hombres;Murcia, Región de;Percentil 90;2014;40.977,94
Hombres;Murcia, Región de;Percentil 90;2013;40.841,35
Hombres;Murcia, Región de;Percentil 90;2012;41.725,21
Hombres;Murcia, Región de;Percentil 90;2011;41.880,92
Hombres;Murcia, Región de;Percentil 90;2010;40.975,94
Hombres;Murcia, Región de;Percentil 90;2009;39.885,77
Hombres;Murcia, Región de;Percentil 90;2008;35.942,78
Hombres;Navarra, Comunidad Foral de;Media;2022;31.959,85
Hombres;Navarra, Comunidad Foral de;Media;2021;31.643,22
Hombres;Navarra, Comunidad Foral de;Media;2020;31.317,91
Hombres;Navarra, Comunidad Foral de;Media;2019;30.564,9
Hombres;Navarra, Comunidad Foral de;Media;2018;29.546,12
Hombres;Navarra, Comunidad Foral de;Media;2017;29.699,1
Hombres;Navarra, Comunidad Foral de;Media;2016;29.098,99
Hombres;Navarra, Comunidad Foral de;Media;2015;28.727,37
Hombres;Navarra, Comunidad Foral de;Media;2014;28.659,74
Hombres;Navarra, Comunidad Foral de;Media;2013;27.848,15
Hombres;Navarra, Comunidad Foral de;Media;2012;27.632,8
Hombres;Navarra, Comunidad Foral de;Media;2011;27.834,48
Hombres;Navarra, Comunidad Foral de;Media;2010;26.982,49
Hombres;Navarra, Comunidad Foral de;Media;2009;26.755,77
Hombres;Navarra, Comunidad Foral de;Media;2008;26.635,75
Hombres;Navarra, Comunidad Foral de;Percentil 10;2022;14.095,39
Hombres;Navarra, Comunidad Foral de;Percentil 10;2021;15.394,31
Hombres;Navarra, Comunidad Foral de;Percentil 10;2020;14.728,68
Hombres;Navarra, Comunidad Foral de;Percentil 10;2019;14.114,94
Hombres;Navarra, Comunidad Foral de;Percentil 10;2018;14.790,02
Hombres;Navarra, Comunidad Foral de;Percentil 10;2017;13.480,12
Hombres;Navarra, Comunidad Foral de;Percentil 10;2016;12.714,2
Hombres;Navarra, Comunidad Foral de;Percentil 10;2015;12.872,12
Hombres;Navarra, Comunidad Foral de;Percentil 10;2014;13.266,96
Hombres;Navarra, Comunidad Foral de;Percentil 10;2013;11.608,35
Hombres;Navarra, Comunidad Foral de;Percentil 10;2012;12.116,83
Hombres;Navarra, Comunidad Foral de;Percentil 10;2011;13.129,91
Hombres;Navarra, Comunidad Foral de;Percentil 10;2010;11.205,36
Hombres;Navarra, Comunidad Foral de;Percentil 10;2009;13.783,34
Hombres;Navarra, Comunidad Foral de;Percentil 10;2008;13.438,94
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2022;22.193,01
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2021;21.484,68
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2020;21.222,7
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2019;20.723,1
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2018;20.553,03
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2017;20.017,26
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2016;19.078,73
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2015;19.416,95
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2014;19.989,76
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2013;18.769,29
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2012;19.226,93
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2011;19.732,6
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2010;18.593,62
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2009;18.991,4
Hombres;Navarra, Comunidad Foral de;Cuartil inferior;2008;19.000,94
Hombres;Navarra, Comunidad Foral de;Mediana;2022;28.806,88
Hombres;Navarra, Comunidad Foral de;Mediana;2021;28.151,09
Hombres;Navarra, Comunidad Foral de;Mediana;2020;27.762,48
Hombres;Navarra, Comunidad Foral de;Mediana;2019;27.288,27
Hombres;Navarra, Comunidad Foral de;Mediana;2018;26.845,99
Hombres;Navarra, Comunidad Foral de;Mediana;2017;26.794,06
Hombres;Navarra, Comunidad Foral de;Mediana;2016;26.322,04
Hombres;Navarra, Comunidad Foral de;Mediana;2015;26.137,94
